player,name,position,team,mean_adp,median_adp,n_drafts
13148,"Ogunbowale, Dare",RB,HOU,254.0,254.0,1
0571,"Bears, Chicago",ST,CHI,254.0,254.0,1
0555,"Jets, New York",ST,NYJ,255.0,255.0,1
12677,"Hooper, Austin",TE,NEP,256.0,256.0,2
0570,"Commanders, Washington",ST,WAS,256.0,256.0,1
0578,"Rams, Los Angeles",ST,LAR,257.0,257.0,1
10700,"Cousins, Kirk",QB,ATL,257.6666666666667,234.0,3
0567,"Giants, New York",ST,NYG,258.0,258.0,1
0563,"Raiders, Las Vegas",ST,LVR,259.0,259.0,1
0566,"Cowboys, Dallas",ST,DAL,260.0,260.0,1
0729,"Saints, New Orleans",TMPK,NOS,260.5,260.5,2
0576,"Falcons, Atlanta",ST,ATL,261.0,261.0,1
0564,"Chargers, Los Angeles",ST,LAC,262.0,262.0,1
0575,"Buccaneers, Tampa Bay",ST,TBB,263.0,263.0,1
0565,"Seahawks, Seattle",ST,SEA,264.0,264.0,1
0721,"Bears, Chicago",TMPK,CHI,264.0,264.0,2
14067,"Minshew, Gardner",QB,KCC,264.0,264.0,1
0723,"Packers, Green Bay",TMPK,GBP,265.0,265.0,1
0705,"Jets, New York",TMPK,NYJ,266.0,266.0,2
0529,"Saints, New Orleans",Def,NOS,266.5,266.5,2
17184,"Lane, Jaylin",WR,WAS,267.0,267.0,2
17039,"Shough, Tyler",QB,NOS,268.5,268.5,2
17099,"Gadsden, Oronde",TE,LAC,269.6666666666667,291.0,3
16393,"Bobo, Jake",WR,SEA,272.0,272.0,1
16624,"Thrash, Jamari",WR,CLE,273.0,273.0,1
15109,"Westbrook-Ikhine, Nick",WR,MIA,274.0,274.0,1
16752,"Davis, Isaiah",RB,NYJ,276.0,276.0,1
14063,"Stidham, Jarrett",QB,DEN,279.0,279.0,1
17277,"Fitzgerald, Ryan",PK,CAR,280.0,280.0,1
15240,"Lance, Trey",QB,LAC,281.0,281.0,1
14079,"Sanders, Miles",RB,DAL,281.6666666666667,253.0,3
15263,"Mitchell, Elijah",RB,NEP,282.0,297.0,3
15766,"Moore, Skyy",WR,SFO,283.0,283.0,1
16419,"Szmyt, Andre",PK,CLE,284.0,284.0,1
16212,"Mayer, Michael",TE,LVR,284.5,284.5,2
0719,"Cardinals, Arizona",TMPK,ARI,285.5,285.5,2
16423,"Brownlee, Jason",WR,KCC,294.0,294.0,1
16644,"Sinnott, Ben",TE,WAS,300.0,300.0,1
12785,"Robinson, Demarcus",WR,SFO,302.5,302.5,2
14137,"Fant, Noah",TE,CIN,304.0,304.0,2
0708,"Titans, Tennessee",TMPK,TEN,313.0,313.0,1
15795,"Kolar, Charlie",TE,BAL,315.0,315.0,1
15727,"Knight, Bam",RB,ARI,324.5,324.5,2
14370,"Hudson, Tanner",TE,CIN,325.0,325.0,1
16221,"Schoonmaker, Luke",TE,DAL,327.5,327.5,2
16403,"Tinsley, Mitchell",WR,CIN,334.0,334.0,1
14143,"Knox, Dawson",TE,BUF,336.0,336.0,1
16385,"Demercado, Emari",RB,ARI,337.0,337.0,1
15258,"Carter, Michael",RB,ARI,341.0,341.0,1
0707,"Browns, Cleveland",TMPK,CLE,344.0,344.0,1
13143,"McNichols, Jeremy",RB,WAS,350.0,350.0,1
15693,"Howell, Sam",QB,PHI,351.0,351.0,1
13632,"Lazard, Allen",WR,FA,354.0,354.0,1
14799,"Akers, Cam",RB,SEA,355.0,355.0,1
13348,"Moore, David",WR,CAR,357.0,357.0,1
